Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Avg_Monthly_Spend,Tenure_Bucket,Num_Services_Subscribed,Charges_Per_Tenure
0,1,1,1.2064976032430856,1,1,1.2093996062019723,1.9229467940707217,0,1.1282624911196886,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.3998683467257855,3,3,-0.47754839523360276
0,1,0,0.9214550572028734,1,0,-0.26461433294537917,0.36720346816199834,0,0.25503896059812603,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.2681165175327664,3,3,-0.5453404502642359
1,1,0,1.5729808767233588,1,1,1.1512367111961581,2.1567296226443067,0,0.47651482216313024,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1.1980450138173555,3,5,-0.5033457745640518
0,1,1,1.6137012404433893,1,1,-1.4843733310673135,-0.42066098789897166,0,0.17135151672432672,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.5289177652845827,3,0,-0.6300640026467326
0,1,0,0.14776814652229667,0,0,-0.1349941669324214,-0.019934542921830258,0,-0.6164939144916425,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,-0.08680253276288749,2,5,-0.4735371911068129
0,1,0,-0.30015585439803716,1,1,-1.4561227820644893,-0.7873281115591083,0,1.0834601221771494,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.4831322069119337,2,0,-0.5692479116950183
1,1,0,1.6137012404433893,1,1,1.6647319842474897,2.6639576241748797,0,0.3344997658924405,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.6792649577922218,3,6,-0.48124807013166143
0,0,0,0.14776814652229667,1,1,-1.5126238800701375,-0.7058636856370241,0,0.4257951592093125,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.5136149213675651,2,0,-0.6019818005058654
0,0,0,-1.2774445836787656,1,1,-0.0651986929254444,-0.9780735464218926,0,-1.6587829881925975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.0627125985606863,0,2,2.9385342059811626
0,1,0,1.6137012404433893,1,1,1.3539759452164248,2.3225041043135355,0,0.9727221913946473,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1.3241334420628148,3,4,-0.4959333362954178
0,1,1,1.0843365120829946,1,0,-1.4926823160681442,-0.4815442306677105,0,1.4740015269215463,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4721032400769531,3,0,-0.6237016961563564
0,0,0,-1.2774445836787656,1,0,0.31036742911209936,-0.973088179441554,0,-1.2682415834482008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.310612553190002,0,4,3.5863350647235483
0,1,1,-0.0965540357978854,1,1,1.42044782522307,0.424755779895201,0,-1.10424800656419,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1.4333411437794616,2,5,-0.26403938000246335
0,0,0,1.2879383306831464,1,0,-1.502653098069141,-0.4586468371916413,0,1.3827061336046742,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.4972939909455736,3,0,-0.6271486964144706
0,0,0,1.247217966963116,1,0,0.1342169470944904,0.8080775587330182,0,0.5762634926389718,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.018544224397270322,3,4,-0.5383792526671307
1,1,0,1.6137012404433893,1,0,0.6543594081464871,1.597133208674246,0,1.230547144743221,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0.5697055312332989,3,5,-0.5289948178726447
0,0,0,1.2064976032430856,1,0,0.6560212051466532,1.2853712992356277,0,0.9008693355434055,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.6297986306930887,3,5,-0.5078500788915905
0,1,1,1.4100994218432374,1,1,1.5434208032353631,2.31668048978783,0,1.4029939987862015,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1.5759535542564949,3,5,-0.4741387198246401
0,1,0,1.5322605130033284,1,1,0.5264010391336954,1.4031671385055788,0,1.250835009924748,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.43955368019163044,3,4,-0.5314757286209543
1,0,0,-0.5037576729981889,1,0,0.5297246331340278,-0.29362236648405604,0,-1.0898774353939416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5289912481521308,1,1,-0.2210305386814485
0,0,0,-1.1145631287986442,1,0,0.36022133911708304,-0.8282037089687,0,-0.787250113102829,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5220533471018965,0,0,0.7830198441480903
0,1,0,-0.3408762181180675,0,0,-0.23802558094272108,-0.4023518967764886,0,1.0335857869392286,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,-0.25467495996051465,1,5,-0.39746823401325587
0,1,0,1.6137012404433893,1,1,1.5234792392333694,2.507006800877931,0,0.8822721257936723,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.5160269750792086,3,5,-0.48792319111518706
0,1,0,1.369379058123207,1,1,-0.21808401694072754,0.6754800325435655,0,0.7715341950111703,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,-0.22990299904973133,3,3,-0.5620375458176088
0,1,0,0.5142514200025698,1,1,0.5396954151350245,0.5531841275037508,0,-1.239500441107704,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0.45678568537006514,2,5,-0.45974086446658324
0,1,1,1.4915401492832983,1,0,-1.4976677070686424,-0.389491414698889,0,-0.22764316517903965,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.4686310839852679,3,0,-0.6293662000834128
0,0,0,-0.1779947632379461,1,1,-0.1732154979362424,-0.2793942173587529,0,-0.8844628004309797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.19480409899839027,2,2,-0.42619524676651915
0,0,0,0.14776814652229667,1,1,0.358559542116917,0.17665656561259024,0,-0.9850567986227182,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0.32212983601810263,2,5,-0.427520244193039
0,1,0,0.3920903288424788,0,1,-0.6534748309842519,-0.10177397432473648,0,-0.47025221964146796,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,-0.525671970795974,2,3,-0.5413789479381131
0,0,0,0.6364125111626608,1,1,0.20567421810163386,0.595361214523254,0,-1.465202941252193,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.3604443027968419,2,3,-0.4956176102849125
0,1,1,-0.8702409464784621,1,0,-1.4577845790646555,-0.9165285292752327,0,0.8104192699424305,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.5298834483612598,0,0,-0.4619425731695041
0,0,0,-1.0331224013585834,1,1,-1.4893587220678117,-0.9407053532152827,0,-0.9039053378966098,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4413254535085507,0,0,-0.37571244411124394
0,0,0,-1.1960038562387048,1,0,-1.3348116010523623,-0.9676836886885318,0,1.1460143731535246,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.1865424432851037,0,0,0.043494970008552396
0,0,0,-0.9924020376385531,1,1,0.06442147308751339,-0.7503349238333202,0,0.07582948482796995,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.25362265170593695,0,3,0.18808768872489617
0,1,1,-0.015113308357824713,1,0,0.9983513871808745,0.3758065350749723,0,0.7504010021137462,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1.0956174733604558,2,4,-0.33226079761273514
0,1,0,1.125056875803025,1,1,0.03617092408468901,0.7273190254807164,0,-0.2935787270190027,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.02555292035618001,3,4,-0.537862365285282
0,1,0,-0.9109613101984924,1,1,-1.4893587220678117,-0.9229477407410672,0,-0.48124147994812844,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.517193997306178,0,0,-0.45369088617828296
0,1,0,1.5729808767233588,1,1,-1.3331498040521963,-0.25129086544303797,0,-0.3257011802230873,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3417107019628172,3,0,-0.6223799785733767
0,1,0,0.43281069256250915,0,1,-0.44907379996381874,-0.056530666020865795,0,1.0614816015638284,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.4843648794431267,2,4,-0.5280863588938707
0,1,0,-0.38159658183809786,1,0,-0.3493659799538514,-0.46685283947786266,0,0.6252925001609957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.38281844722417563,1,2,-0.4024652819354133
0,1,0,1.6137012404433893,1,0,-1.5076384890696393,-0.34557165515086036,0,0.8433870508624121,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.450820492880493,3,0,-0.6311634343381368
0,1,0,-0.4223169455581282,1,1,-0.28289409994720643,-0.43568326627778003,0,-0.5640835961060308,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.19696548901326666,1,2,-0.38122710128695586
0,0,0,-1.2774445836787656,0,1,-1.3165318340505352,-0.9946840833077116,0,-0.7500556936033625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3065791439955021,0,0,0.7801534686669294
0,0,0,1.4915401492832983,1,0,-1.3564149620545218,-0.24998937583312658,0,1.4021486710703044,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3172325807358545,3,0,-0.6224050024863075
0,0,0,0.7178532386027215,0,1,-0.9758634490164798,-0.23419502734674352,0,0.550903661162063,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.9818853748445492,3,2,-0.5820493261742307
0,1,0,-0.7073594915983407,1,0,0.35191235411625243,-0.5140594117695659,0,0.41480589890265196,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31733020341324447,1,1,-0.12167991709335033
0,0,0,-0.055833672077855064,1,0,-1.4744025490663168,-0.7370553179830374,0,0.8138005808060184,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.4883393627539374,2,0,-0.5885408235874482
0,1,0,-1.318164947398796,0,0,-0.28954128794787104,-1.005779833710855,0,0.2871614138022106,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-2.1374753888211493,0,5,5.764780430405908
0,0,0,-0.9924020376385531,1,0,-1.4876969250676457,-0.9433083324351056,0,-1.1101653005754688,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.5527094431585664,0,0,-0.4068444666982981
0,1,0,1.2879383306831464,1,1,0.27546969210861083,1.0627724576489088,0,0.09696267772539402,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.2828661111178235,3,4,-0.5327787959577853
0,1,0,-0.1779947632379461,1,0,-1.4710789550659844,-0.7573717913852144,0,0.6295191387404805,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4731241666554566,2,0,-0.5805841606138806
0,1,0,1.002895784642934,1,1,1.1961052302006432,1.6346999341942323,0,1.6515203472599085,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1.331475136295867,3,3,-0.4624697226832808
0,0,0,-0.5444780367182193,1,1,-1.4893587220678117,-0.8409980136085075,0,-1.3265691958450911,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.488025252915783,1,0,-0.5472650166587298
0,1,0,0.758573602322752,0,1,-0.5022513039691348,0.12071457153232866,0,0.9532796539290173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.4834240679420581,3,3,-0.5521599040188663
0,1,0,1.4100994218432374,1,0,0.0295237360840249,0.9013877460198897,0,0.8797361426459814,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.005882954208200493,3,3,-0.5509407216875127
0,1,1,-0.8702409464784621,1,1,-1.4727407520661506,-0.8951311577224513,0,-1.5167679319219078,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.3842175605100258,0,0,-0.4662421363912455
0,1,0,1.6137012404433893,0,0,-0.12668518193159078,1.0011833222103876,0,-0.21411792172468824,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-0.050117004392106375,3,5,-0.5659043103697863
0,1,0,1.369379058123207,1,1,-1.4760643460664828,-0.4059916558550545,0,0.3759208239713917,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-1.4569503904233738,3,0,-0.6268090753471275
0,0,0,-0.9516816739185228,1,1,-1.504314895069307,-0.9268742687167323,0,-0.09915335236270133,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,-1.4809443820304844,0,0,-0.43805611082649565
0,0,0,-0.9516816739185228,1,1,0.3469269631157543,-0.7261360407473397,0,1.2178672290047665,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18929105598881976,0,0,0.20057234637617521
0,1,0,0.6364125111626608,1,1,1.5517297882361936,1.3391514970146805,0,-1.759376986384336,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.520822019125171,2,5,-0.4008517270302019
0,0,0,-0.9109613101984924,1,0,0.179085466098976,-0.6812897970702215,0,-0.3696582214497294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29244185996319866,0,0,0.06955292892819788
0,1,0,1.6137012404433893,1,0,0.9052907551715716,1.850614854563948,0,1.7191465645316655,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.8333411825832963,3,6,-0.5171366617724992
0,1,0,0.758573602322752,1,0,0.6892571451499756,0.9451089732545418,0,1.572904869681491,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.7270485653415378,3,6,-0.473114087865311
1,1,0,1.1657772395230555,1,1,0.5779167461388456,1.1581562046532667,0,-0.1270491669873011,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5189933048744323,3,1,-0.5097154978555207
0,0,0,0.880734693482843,1,0,0.6526976111463211,0.9725064325004744,0,-0.20820062771340953,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.6059016133218766,3,3,-0.4856900597316075
0,0,0,0.025607055362205634,1,1,-0.12834697893175703,-0.10847995468767015,0,-1.1761008624154319,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.10130655029034326,2,2,-0.4562660256479891
0,0,0,-0.21871512695797646,1,1,-1.479387940066815,-0.7683351869127735,0,0.7182785489096616,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.478925416116395,2,0,-0.578713250509182
0,0,0,-0.38159658183809786,1,0,1.0149693571825356,-0.038309811482105466,0,0.5314611236964328,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1.012446601460054,1,3,-0.20635742609931484
0,0,1,-1.2774445836787656,1,0,-1.4926823160681442,-0.9970223527763662,0,0.3716941853919069,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4816785514537893,0,0,0.47631766766386346
0,1,0,0.5142514200025698,1,1,0.6510358141461546,0.6963259254480794,0,-0.8430417423520284,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.6949869547614338,2,6,-0.4513909880649404
0,1,1,0.26992923768238775,1,1,-1.4926823160681442,-0.6286566748795653,0,-1.1566583249498017,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.4133584391581393,2,0,-0.6047358450560079
0,1,0,1.6137012404433893,1,0,0.5829021371393436,1.5597650154676357,0,-0.20143800598623382,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.5308404373870803,3,5,-0.5323716437819577
0,1,1,1.0436161483629645,1,1,0.06774506708784545,0.7458928263543678,0,1.7183012368157684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12412086157697916,3,2,-0.5318205969051522
0,0,0,1.5322605130033284,0,1,-0.6700928009859131,0.343423708848701,0,0.035253754464915736,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.6941323890406589,3,4,-0.5896106679571772
0,1,1,1.1657772395230555,1,1,1.1196625681930017,1.705377437756203,0,-0.33838109596154176,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1.1907673538719168,3,4,-0.4795723234407308
0,0,0,-1.2367242199587352,1,0,0.19736523310080326,-0.9487790006259199,0,-1.7010493739874457,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.003244875272966115,0,0,2.0404032218840493
0,1,0,0.5549717837226001,1,0,-1.3231790220511994,-0.49140466889873446,0,-0.35613297799537796,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.3001152610294453,2,0,-0.6007686594166564
0,0,0,0.6364125111626608,1,1,1.2542681252064576,1.157891494902098,0,-0.9622329502935002,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1.2380406057830426,2,5,-0.42179381728031695
0,0,0,1.2879383306831464,1,0,0.7241548821534641,1.4792050145287106,0,0.4511549906862214,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0.7701194445490666,3,5,-0.5089658304219863
0,1,1,1.6137012404433893,1,0,-1.3447823830533592,-0.2808060026983179,0,0.642199054478935,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.3834604482922421,3,0,-0.6234674124983072
0,1,1,-0.8295205827584317,1,1,-0.2130986259402292,-0.6790618233312206,0,0.5644289046164144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.09864101471368392,0,2,-0.14700875427784027
0,1,0,1.6137012404433893,1,0,0.13255515009432434,1.1508105090583425,0,0.08850940056642438,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.1055039705541151,3,4,-0.5536535000941394
0,1,0,-0.13727439951791576,1,1,0.6992279271509723,0.07081678343707967,0,-1.5488903851259923,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6425267520382265,2,2,-0.3337200433122353
0,1,0,0.025607055362205634,1,0,-1.4843733310673135,-0.7320037735649065,0,-0.6460803845480362,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.5162178856865562,2,0,-0.5938520487437171
0,0,0,-1.2774445836787656,1,0,-1.4760643460664828,-0.9968017613170591,0,1.16123027203967,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4651597394294227,0,0,0.5049814224754735
0,1,1,1.2064976032430856,1,1,1.5301264272340338,2.012330453381928,0,-0.07971081489707119,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1.507826776278582,3,5,-0.45998615815855287
0,0,0,-1.1552834925186746,1,1,0.6011819041411709,-0.8647777729218048,0,-1.0535283436103722,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.5022307726726566,0,2,1.2382002705564572
0,0,0,-0.3408762181180675,1,1,0.6510358141461546,-0.1507452782908961,0,-1.8616616400078685,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5303815814975147,1,2,-0.27478736341956517
0,1,0,-0.748079855318371,1,0,-1.502653098069141,-0.8758514641790174,0,1.0310498037915379,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4425053686531484,1,0,-0.5121996899391935
0,0,1,-1.1960038562387048,1,0,-1.4893587220678117,-0.9800588695556558,0,0.025109821874152186,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-1.4954442281407616,0,0,-0.08979148986543418
0,0,0,-0.9924020376385531,1,1,0.04946530008601819,-0.7646954278342075,0,-1.1617302912451835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.11920081885765274,0,2,0.1823549377625741
0,0,0,0.10704778280226633,1,0,-1.3780183230566818,-0.6541129292835961,0,-1.6773801979423306,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-1.385067099414136,2,0,-0.5874261220114412
0,0,1,1.369379058123207,1,1,-1.3115464430500368,-0.26732786453465873,0,1.368335562434426,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,-1.2996212201428141,3,0,-0.6183382940744427
0,0,0,-0.9924020376385531,0,1,-0.6717545979860794,-0.8542555603128597,0,0.9203118730090357,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7191288913789597,0,3,-0.09409105308717575
0,1,0,1.5729808767233588,1,1,1.3074456292117733,2.2643782547861346,0,0.2491216665868473,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1.311582764069341,3,4,-0.4958613496965759
0,1,1,0.43281069256250915,1,1,0.9235705221733989,0.7761579745712915,0,-0.46264427019839527,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9657563212447707,2,2,-0.420466988555735
1,0,0,-0.13727439951791576,1,1,1.219370388202969,0.2950921201145318,0,0.7478650189660553,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.2216535170442149,2,4,-0.2739083416053424
0,1,1,1.3286586944031769,1,0,0.9900424021800438,1.6760608328142994,0,0.17135151672432672,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.9521777986594461,3,4,-0.49738139730022185
0,0,0,0.10704778280226633,1,0,1.0216165451832002,0.5022716186956895,0,-0.5792994949921761,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1.0890733689897307,2,3,-0.3574791111894142
0,0,0,1.2879383306831464,1,1,1.1811490571991479,1.9077039242326062,0,0.49511203191286346,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1.2714912001323853,3,4,-0.4847118840429317
0,1,0,1.0436161483629645,0,1,-0.3078210549496983,0.3914023512479789,0,-0.27075487868978476,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,-0.3335641543395271,3,4,-0.5537799480489619
1,0,0,-0.5851984004382496,1,1,-0.49560411596847015,-0.6238257219207415,0,-0.944481068259664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5484574432549816,1,1,-0.3608148347025782
0,1,1,1.4100994218432374,1,1,0.8238627021634315,1.805923024908345,0,1.4461057122969465,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0050929966263642,3,2,-0.5106428546288375
0,1,1,1.247217966963116,1,1,-1.51594747407047,-0.48648547935618786,0,1.6675815738619506,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.5202224461773117,3,0,-0.6273264668169081
0,1,0,1.125056875803025,1,1,1.1645310871974868,1.6350308213831928,0,1.5323291393184366,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1.1584405803406255,3,3,-0.47405026850796006
0,1,1,1.5322605130033284,1,1,1.6049072922415093,2.4659106120090324,0,-0.16677956963445834,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1.576449118617226,3,6,-0.47907354024705306
0,0,0,0.6364125111626608,1,0,-1.4893587220678117,-0.5925237938450747,0,-0.8489590363633073,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1.4927599211868021,2,0,-0.6149524262352888
0,1,0,-0.8295205827584317,1,1,0.31202922611226586,-0.6786868178503985,0,0.867056226907527,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,-0.09630084967689864,0,4,-0.0076588078090900945
1,1,0,1.5729808767233588,1,1,0.9052907551715716,1.8994979219463848,0,-0.06618557144271979,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.9267409757664532,3,4,-0.5151297626532693
1,0,0,0.47353105628253944,1,0,0.3020584441112687,0.3717697113696537,0,-0.022228530216077725,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20699455049170187,2,1,-0.4734717723270627
0,1,1,0.5142514200025698,1,0,-1.3397969920528607,-0.5256625225291155,0,-0.6883467703428843,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,-1.3385155139092775,2,0,-0.6006917631271524
0,0,0,-0.38159658183809786,1,0,-1.328164413051698,-0.7342979247416996,0,0.0014406458290372316,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,-1.2535753036738382,1,0,-0.5431565451357324
0,1,0,0.43281069256250915,1,1,0.0029349840813665527,0.2772683302025241,0,-0.33838109596154176,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.09694364044691407,2,2,-0.49264753476315293
0,0,0,0.10704778280226633,1,0,-1.462769970065154,-0.6793485922283197,0,1.2474536990611602,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.4390600164309233,2,0,-0.5955475192080639
0,1,0,-0.9516816739185228,1,1,0.13920233809498894,-0.7437833574919017,0,-1.64694840017004,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.042457171327782095,0,4,0.12891295934715022
1,1,0,1.3286586944031769,1,1,1.4835961112293827,2.182847651426258,0,0.04370703162388537,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1.5360288562714481,3,5,-0.4715840179697728
